Example	pred	gold	neutral	contradiction	entailment
a woman soaks her feet in a natural pool in a landscape of rocks , with green covered tents in the background . --> a lady is outdoors	entailment	entailment	0.0357721485198	0.00237991311587	0.961847960949
a young women dips her feet into a natural spring in an outdoor setting . --> the woman dips her toes into the indoor pool .	contradiction	contradiction	0.0348267406225	0.961936533451	0.00323672173545
a young women dips her feet into a natural spring in an outdoor setting . --> a college aged woman is sitting by a spring .	contradiction	neutral	0.48839443922	0.493050426245	0.0185552276671
a young women dips her feet into a natural spring in an outdoor setting . --> a woman is outside touching water .	entailment	entailment	0.0250908415765	0.00273640197702	0.972172677517
a male in a black hat , brown jacket and black and white sports pants reading a newspaper next to an aged stone building with a bike out front . --> a male in a hat	entailment	entailment	0.0189430788159	0.0129767358303	0.968080163002
a male in a black hat , brown jacket and black and white sports pants reading a newspaper next to an aged stone building with a bike out front . --> the male is a black man	contradiction	neutral	0.419218301773	0.459413766861	0.121367879212
a male in a black hat , brown jacket and black and white sports pants reading a newspaper next to an aged stone building with a bike out front . --> the man is at home sleeping	contradiction	contradiction	0.000993829453364	0.998942792416	6.33944073343e-05
a female is looking through a microscope . --> a female looking at a cell specimen	neutral	neutral	0.687980473042	0.242498859763	0.0695205926895
a female is looking through a microscope . --> a lady is observing something	entailment	entailment	0.129052072763	0.00392253324389	0.867025434971
a female is looking through a microscope . --> a lady poked her eye with needles	contradiction	contradiction	0.234363675117	0.61293566227	0.152700677514
a group of black children , huddled around a white soldier , they are all clapping . --> there are children by an adult .	entailment	entailment	0.0135138621554	0.00898311287165	0.97750300169
a group of black children , huddled around a white soldier , they are all clapping . --> the children throw rocks at the militant threatening their safety .	contradiction	contradiction	0.132651492953	0.864254057407	0.00309442938305
a group of black children , huddled around a white soldier , they are all clapping . --> the children celebrate with the soldier who had just rescued them .	neutral	neutral	0.895082712173	0.0952060297132	0.00971128698438
a child is playing with a green , white and red spinning toy that turning on the ground . --> a man is playing with a green , white and red spinning toy that turning on the ground .	contradiction	contradiction	0.178714349866	0.811774551868	0.00951104611158
a child is playing with a green , white and red spinning toy that turning on the ground . --> a sad child is playing with a green , white and red spinning toy that turning on the ground .	neutral	neutral	0.968711555004	0.025811297819	0.00547716766596
a child is playing with a green , white and red spinning toy that turning on the ground . --> a kid is playing with a green , white and red spinning toy that turning on the ground .	neutral	entailment	0.588230371475	0.126764073968	0.285005539656
a jockey in a blue helmet , red shirt and white pants is riding a race horse with `` sparkasse '' signs in the background . --> there is a jockey riding a horse .	entailment	entailment	0.0339886546135	0.0607015863061	0.905309796333
a jockey in a blue helmet , red shirt and white pants is riding a race horse with `` sparkasse '' signs in the background . --> a jockey is riding a race horse in the kentucky derby .	neutral	neutral	0.809822916985	0.178230404854	0.0119467210025
a jockey in a blue helmet , red shirt and white pants is riding a race horse with `` sparkasse '' signs in the background . --> a man is riding a bicycle with signs in the background .	contradiction	contradiction	0.0911415740848	0.860430002213	0.0484284572303
young man in a red hat , gray shirt , and jeans , performs a trick in the air with his skateboard . --> the young man is wearing a hat .	entailment	entailment	0.279906839132	0.064971588552	0.655121564865
young man in a red hat , gray shirt , and jeans , performs a trick in the air with his skateboard . --> the young man has a hunters hat on .	neutral	neutral	0.498397499323	0.357601076365	0.144001498818
young man in a red hat , gray shirt , and jeans , performs a trick in the air with his skateboard . --> the young man is wearing nothing on his head .	contradiction	contradiction	0.00211569294333	0.997566699982	0.000317620317219
a girl in green looks at the camera and stands in front of a huge crowd of indescript faces . --> a boy looks at a camera	contradiction	contradiction	0.0391711443663	0.887291669846	0.0735372230411
a girl in green looks at the camera and stands in front of a huge crowd of indescript faces . --> a girl looks at a camera	entailment	entailment	0.0323882475495	0.00525128049776	0.962360441685
a girl in green looks at the camera and stands in front of a huge crowd of indescript faces . --> a girl looks in front of her mothers camera	neutral	neutral	0.834002375603	0.027984643355	0.13801291585
a dark colored man receives felicitations from a white colored woman which is seen by another white colored man . --> the man is alone in his bathroom .	contradiction	contradiction	0.00273121939972	0.997143089771	0.000125677383039
a dark colored man receives felicitations from a white colored woman which is seen by another white colored man . --> a man just got married or engaged and a lady is congratulating him	neutral	neutral	0.789934456348	0.165313392878	0.0447521694005
a dark colored man receives felicitations from a white colored woman which is seen by another white colored man . --> the man is wearing pants .	neutral	neutral	0.524014174938	0.124786369503	0.351199448109
a dark colored man receives felicitations from a white colored woman which is seen by another white colored man . --> a lady is scolding a man	contradiction	contradiction	0.0141709269956	0.97955095768	0.00627809949219
a dark colored man receives felicitations from a white colored woman which is seen by another white colored man . --> there are at least 3 people .	entailment	entailment	0.0371297858655	0.0117310518399	0.95113915205
several horsemen are riding past each other carrying flags . --> the men are riding horses .	neutral	entailment	0.627148926258	0.186543747783	0.186307311058
several horsemen are riding past each other carrying flags . --> the men are racing their horses to the finish line	neutral	neutral	0.898149132729	0.0976080819964	0.00424275221303
several horsemen are riding past each other carrying flags . --> the horses are in their stables .	contradiction	contradiction	0.0907223075628	0.903526723385	0.00575088756159
three men and two women stand facing the ocean from the shore on a sunny day . --> people stand in the ocean waves .	entailment	neutral	0.089779227972	0.0292108822614	0.881009876728
three men and two women stand facing the ocean from the shore on a sunny day . --> people stand facing the ocean .	entailment	entailment	0.0797509253025	0.0609665624797	0.859282493591
a costumed man stands tall above a crowd of his contemporaries in the midst of a party in a white room , furnished with overhead lights and a gray-scale painting on the wall behind him . --> someone is dressed in a costume and stands in white room , and with the wall behind .	entailment	entailment	0.106304109097	0.0695278719068	0.824168026447
